Time    Ener
759313  2.95
759320  3.45
759348  3.66
759357  6.59
759364  3.14
759379  2.88
759401  5.01
759417  4.43
759467  2.12
759530  3.36
759552  2.10
759571  1.93
759615  3.70
759653  2.91
759656  5.30
759706  3.90
759709  1.92
759719  5.20
759778  3.41
759810  3.81
759904  3.28
760020  3.13
760130  2.98
760149  5.54
760177  4.54
760249  1.69
760262  4.05
760318  3.51
760403  3.16
760428  4.10
760438  4.67
760444  5.96
760454  6.34
760485  2.41
760516  2.98
760639  4.63
760670  5.13
760743  6.12
760749  3.20
760755  2.31
760758  4.17
760793  2.42
760956  4.00
760969  4.80
760975  4.80
761019  1.63
761057  3.29
761075  4.52
761113  3.30
761123  3.25
761141  3.43
761160  3.13
761163  4.28
761195  2.50
761273  1.66
761289  3.63
761393  3.98
761408  7.74
761443  2.64
761443  2.66
761465  3.34
761499  4.69
761512  2.71
761515  2.71
761525  3.28
761543  3.20
761553  3.08
761559  4.19
761685  3.40
761729  2.70
761729  1.18
761751  3.70
761848  6.86
761864  3.63
761883  3.65
761911  3.16
762015  3.30
762021  5.51
762055  4.11
762087  7.32
762118  4.37
762169  4.83
762244  4.77
762263  3.14
762360  1.31
762454  4.05
762514  4.32
762593  4.10
762618  2.53
762624  5.86
762681  3.30
762687  2.77
762706  3.86
762753  8.36
762765  3.23
762768  4.01
762797  2.66
762812  3.41
762866  4.99
762872  3.60
762907  3.41
762985  5.85
763064  3.11
763070  8.10
763073  5.30
763095  2.66
763111  3.82
763114  3.25
763145  3.18
763167  2.96
763262  2.91
763340  2.98
763384  5.86
763419  5.07
763463  5.80
763563  4.28
763601  2.08
763720  1.73
763821  3.13
763858  3.43
763865  8.90
763890  2.73
763946  2.90
763968  2.44
764066  2.72
764116  1.66
764119  5.15
764125  2.15
764154  2.69
764176  3.76
764254  6.57
764264  3.32
764295  2.75
764320  4.18
764333  6.66
764336  5.78
764364  2.81
764374  4.63
764389  4.21
764465  2.18
764515  5.74
764549  3.70
764562  7.39
764565  5.01
764631  3.55
764634  6.02
764637  5.56
764650  4.91
764684  1.85
764760  3.30
764804  6.21
764845  4.00
764854  3.65
764864  3.08
764895  5.00
764901  5.96
764907  4.14
764911  3.00
764933  3.30
765043  5.33
765140  5.10
765152  3.37
765240  4.85
765269  3.24
765303  1.56
765313  1.93
765316  2.56
765401  4.19
765470  2.92
765479  6.77
765485  4.62
765495  5.38
765501  3.37
765511  4.28
765589  3.36
765627  2.93
765668  6.37
765686  6.60
765699  5.21
765900  6.46
765919  1.98
765947  1.82
765966  2.32
765985  1.70
766349  7.02
766352  4.53
766406  3.21
766465  2.63
766503  5.96
766522  2.53
766538  7.06
766553  7.87
766563  1.48
766666  5.58
766688  3.02
766723  1.38
766726  5.44
766751  2.04
766808  3.35
766896  3.17
766899  9.14
766930  4.21
766937  2.91
766937  5.12
766940  5.22
766987  4.45
767150  8.31
767185  4.78
767191  6.41
767232  2.03
767244  2.45
767260  2.88
767301  3.12
767417  7.74
767423  6.27
767449  3.67
767480  3.50
767527  3.42
767549  2.72
767559  4.05
767584  1.66
767624  3.66
767653  3.99
767675  2.94
767725  3.10
767785  2.15
767829  6.03
767879  3.20
767885  2.72
767898  4.41
767901  1.66
767945  2.94
767964  2.58
767967  4.10
768005  3.28
768036  1.06
768067  5.86
768083  4.95
768158  6.82
768193  4.20
768206  5.27
768215  3.71
768240  3.69
768250  4.82
768256  4.22
768322  4.52
768485  4.04
768513  4.29
768526  3.53
768551  4.98
768579  2.89
768645  5.06
768765  3.47
768793  4.02
768812  1.98
768821  2.06
768834  4.18
768919  3.82
768922  3.33
768941  4.57
768981  3.86
768988  3.97
768994  2.11
769007  2.48
769072  5.24
769091  6.41
769157  3.67
769182  3.09
769236  4.09
769245  2.73
769292  2.96
769311  4.53
769317  4.99
769431  7.97
769497  4.12
769622  3.97
769685  1.96
769738  7.22
769742  2.42
769789  3.61
769842  2.02
769861  5.39
769895  3.32
769946  6.87
769949  1.77
769999  3.80
770037  1.82
770040  3.20
770074  4.06
770137  3.31
770228  2.90
770235  5.96
770250  5.81
770279  3.61
770329  6.16
770360  2.21
770417  4.49
770420  5.96
770646  2.41
770715  4.32
770725  3.15
770831  1.77
770888  3.01
771042  2.95
771048  3.21
771102  3.25
771142  3.20
771259  1.79
771265  7.23
771356  1.22
771400  5.69
771425  4.60
771435  3.28
771450  3.80
771573  3.51
771636  5.82
771639  2.84
771658  4.18
771714  3.95
771717  4.81
771761  3.80
771802  2.47
771915  3.16
771947  3.12
771956  2.13
771981  2.75
771981  4.99
772009  3.72
772019  2.91
772034  3.12
772078  1.77
772107  1.68
772122  3.13
772157  4.23
772188  3.77
772192  3.75
772207  4.21
772235  2.92
772270  5.16
772286  4.61
772330  3.54
772462  3.13
772512  4.94
772531  4.70
772540  6.21
772559  3.98
772603  2.86
772650  3.23
772710  3.40
772807  3.70
772851  3.16
772886  3.61
772911  6.55
772923  4.06
773002  2.58
773033  3.29
773049  2.52
773052  3.50
773068  4.16
773077  3.51
773090  4.73
773184  3.18
773197  3.07
773203  3.64
773228  4.39
773266  4.33
773297  3.17
773313  8.56
773329  2.54
773341  4.22
773492  4.18
773561  3.09
773624  6.33
773652  2.23
773753  2.31
773822  5.55
773825  2.29
773872  5.94
773922  5.05
774032  4.60
774098  4.48
774126  2.26
774133  3.37
774167  4.53
774189  1.88
774246  3.58
774309  4.35
774315  3.13
774359  4.14
774431  3.01
774601  2.84
774613  5.00
774616  4.31
774758  1.38
774792  2.71
774821  3.97
774874  6.15
774943  1.68
774981  1.76
774990  3.75
774993  5.67
775069  5.14
775088  4.93
775144  3.73
775175  2.75
775292  3.98
775298  2.15
775408  4.46
775433  3.72
775439  2.28
775493  3.04
775508  3.19
775521  3.39
775524  4.14
775574  3.79
775665  5.52
775672  2.51
775719  3.79
775757  5.68
775775  3.70
775823  3.69
775851  3.25
776046  7.04
776105  3.51
776111  2.25
776146  2.73
776206  3.43
776231  7.72
776262  1.84
776325  1.64
776353  4.95
776378  1.89
776394  3.13
776410  1.40
776422  3.00
776498  6.84
776510  3.85
776532  4.98
776542  4.95
776545  2.79
776617  6.82
776642  2.50
776708  1.81
776733  5.21
776746  4.31
776837  2.56
776906  2.99
776934  4.65
776985  5.23
777010  3.94
777161  2.91
777164  3.35
777198  5.32
777220  3.24
777233  4.93
777261  4.69
777293  4.12
777336  2.69
777365  4.49
777434  5.54
777563  3.01
777735  5.64
777742  2.74
777817  5.80
777886  2.62
777933  4.01
777958  4.13
777980  3.59
778012  8.84
778018  1.75
778062  2.97
778100  4.13
778141  3.06
778241  3.37
778260  6.18
778285  1.95
778376  3.26
778514  3.17
778634  5.88
778715  2.59
778750  1.82
778753  2.66
778869  4.36
778989  1.84
778998  6.82
779026  4.29
779033  3.30
779073  4.96
779171  3.57
779240  3.13
779256  4.98
779300  4.44
779325  6.93
779369  6.27
779375  2.47
779419  3.30
779451  3.88
779586  3.48
779589  2.96
779605  4.38
779718  3.33
779831  1.90
779909  3.00
779975  4.18
779982  1.35
780091  4.66
780201  3.49
780261  5.55
780264  3.03
780384  3.89
780459  1.99
780481  2.17
780484  3.62
780500  2.58
780556  3.95
780575  3.48
780581  1.23
780651  3.03
780723  4.82
780757  2.68
780776  5.06
780814  4.52
780861  3.39
780914  3.45
780936  5.24
781093  4.33
781326  2.85
781332  2.85
781345  3.74
781445  1.70
781502  2.67
781530  3.85
781618  5.36
781762  5.97
781838  1.76
781882  6.01
781898  4.69
781948  3.81
781995  3.14
782042  2.71
782055  1.52
782058  3.86
782080  1.84
782130  2.81
782149  7.21
782196  3.79
782268  7.01
782334  2.61
782353  2.56
782366  1.77
782372  5.07
782378  4.14
782510  4.17
782541  5.87
782592  2.40
782595  2.63
782689  7.22
782724  3.44
782812  2.93
782818  2.91
782830  3.67
782852  2.90
782874  2.62
783022  4.57
783053  5.41
783057  4.84
783079  3.52
783141  4.54
783185  2.42
783188  3.82
783195  1.65
783204  1.79
783298  4.44
783320  2.06
783364  3.29
783383  2.57
783427  4.86
783459  4.00
783635  4.10
783688  2.93
783732  3.29
783760  2.91
783779  5.12
783801  4.05
783851  2.63
784015  3.20
784181  2.45
784203  6.23
784212  2.90
784228  4.19
784247  4.97
784344  3.66
784461  1.68
784483  3.40
784492  2.67
784662  2.48
784671  2.98
784856  4.32
784891  2.17
784910  5.44
784922  1.71
785148  5.63
785167  3.18
785183  2.92
785337  3.84
785478  2.05
785485  2.33
785488  3.61
785510  3.59
785698  1.50
785726  2.43
785767  2.92
785931  4.70
786056  1.80
786119  3.30
786138  3.43
786210  3.97
786270  3.62
786276  3.08
786282  4.16
786474  2.78
786493  3.25
786571  4.91
786574  5.61
786741  3.64
786823  1.12
786892  2.36
786898  2.51
786936  2.12
786951  4.03
787033  3.87
787080  2.36
787108  2.17
787165  2.40
787187  3.16
787278  6.12
787341  3.73
787470  3.79
787511  4.96
787542  2.92
787554  2.84
787564  2.72
787614  3.12
787646  3.57
787815  5.83
787821  3.87
787869  1.86
787925  2.29
787969  3.71
787979  2.50
788073  1.79
788224  3.85
788264  3.11
788289  3.45
788318  4.58
788337  3.99
788371  3.81
788456  1.79
788472  3.00
788491  3.21
788512  2.62
788651  7.83
788754  2.80
788845  2.17
788927  4.81
788933  4.92
788996  2.58
788999  2.28
789125  2.54
789244  2.23
789254  3.08
789373  4.04
789420  3.71
789461  3.40
789574  7.09
789631  3.22
789690  2.63
789719  6.45
789888  3.60
789942  4.98
789942  4.37
790077  3.63
790212  5.16
790249  2.40
790451  5.07
790485  2.99
790648  3.09
790771  3.12
790887  3.50
790931  3.03
790978  2.67
791063  2.05
791368  3.32
791402  3.09
791412  3.07
791591  5.01
791669  3.38
791811  5.58
792002  2.77
792024  3.12
792056  6.47
792059  4.63
792071  1.23
792216  2.90
792351  2.42
792376  3.99
792520  4.41
792568  2.82
792762  6.28
792772  1.57
792794  2.73
792800  6.72
792819  3.09
792850  2.61
792866  3.00
792938  5.19
793017  3.89
793073  2.85
793086  4.11
793155  2.97
793183  2.00
793230  2.83
793353  4.33
793375  4.20
793390  2.24
793447  5.53
793510  4.33
793516  1.52
793573  4.17
793588  6.05
793601  3.77
793689  3.77
793730  2.60
793802  2.79
793815  2.63
793924  4.22
794075  3.60
794097  2.92
794107  2.71
794116  2.40
794251  3.82
794364  3.04
794383  3.79
794813  2.49
795014  4.46
795074  3.05
795118  3.98
795165  5.30
795181  2.06
795454  4.82
795624  3.01
795636  2.15
795646  2.91
795649  5.07
795665  3.85
795753  2.34
795771  2.63
796089  2.94
796104  1.99
796148  4.16
796161  1.83
796428  3.09
796472  4.17
796519  3.55
796626  4.09
796729  2.62
796736  6.12
796805  3.04
796874  5.59
796877  3.15
796962  5.79
797109  4.70
797257  2.98
797295  3.39
797304  7.57
797314  4.93
797452  3.10
797508  3.32
797511  4.94
797552  2.88
797574  3.80
797609  3.96
797618  5.43
797628  3.80
797961  2.64
798165  3.54
798325  4.74
798448  3.96
798633  3.17
798658  3.08
798686  2.65
798746  3.32
798752  4.27
798840  3.32
798916  3.58
798966  5.60
799016  2.59
799019  3.72
799082  4.80
799088  5.82
799255  2.52
799264  3.54
799374  2.97
799509  2.29
799515  1.24
799556  3.69
799563  4.25
799651  3.92
799732  2.46
799839  4.50
799858  6.22
799874  2.21
799908  3.75
800031  4.03
800046  2.39
800216  1.90
800486  5.23
800656  3.47
800674  4.14
800687  4.54
800728  6.30
800769  3.07
800857  2.98
800938  4.72
801029  3.23
801114  3.58
801133  4.86
801164  2.76
801237  4.25
801290  2.83
801300  4.97
801340  5.47
801403  1.61
801450  1.88
801670  5.43
802035  6.67
802041  3.12
802182  4.62
802192  4.61
802276  3.44
802314  3.09
802484  3.93
802597  5.51
802619  1.58
802704  2.70
802952  3.13
803002  3.56
803084  6.40
803090  3.61
803099  4.63
803109  5.42
803552  3.97
803586  3.54
803621  4.35
803649  2.93
803916  4.73
804164  1.77
804214  3.85
804284  3.46
804324  4.32
804538  3.75
804736  3.75
804745  3.83
804752  5.50
804877  3.84
804940  5.02
804965  3.02
805059  1.60
805116  3.63
805128  2.44
805223  2.66
805282  4.12
805345  2.27
805439  3.27
805455  3.68
805534  4.78
805581  3.28
805612  3.71
805810  3.77
805901  2.95
805907  3.86
805926  3.81
805999  3.04
806206  2.95
806297  5.68
806473  3.45
806482  3.39
806507  2.39
806573  3.29
806576  3.11
806655  3.68
806683  3.50
806727  4.87
806834  2.58
806919  3.44
806922  3.40
806941  3.16
806994  6.48
807044  3.68
807085  3.08
807390  3.57
807428  4.79
807607  3.05
807657  3.69
807754  3.46
807764  3.37
807786  5.01
807805  3.96
807836  3.98
807852  1.92
807886  5.03
808116  3.05
808163  3.35
808213  2.75
808219  2.87
808244  2.93
808298  2.46
808301  2.33
808320  4.25
808332  5.96
808427  2.34
808624  2.86
808734  3.50
808778  4.55
808844  4.80
809011  5.99
809058  4.96
809271  2.45
809309  2.43
809312  4.40
809476  4.93
809482  5.13
809708  3.38
809799  6.24
809956  6.37
810069  1.73
810207  7.14
810261  2.30
810333  3.82
810361  2.68
810462  3.80
810647  2.69
810795  3.36
811040  4.90
811065  4.28
811068  6.17
811078  5.28
811090  3.10
811184  2.22
811231  4.29
811263  3.97
811706  2.99
811753  2.85
811800  3.00
811813  0.47
811869  1.56
812215  3.65
812243  3.13
812384  2.66
812428  2.02
812460  2.51
812535  4.27
812570  5.97
812620  4.53
812755  4.28
812821  4.43
812937  3.76
812987  2.53
813056  4.10
813129  4.95
813166  4.24
813226  2.15
813311  3.17
813330  4.78
813345  3.15
813430  5.37
813622  3.53
813650  8.06
813672  1.65
813697  3.00
813710  2.75
813725  3.32
813845  2.10
813851  3.67
814127  4.01
814228  5.37
814278  2.75
814313  1.73
814464  5.16
814639  3.58
814787  3.33
814932  4.49
814947  2.55
815029  6.91
815246  3.75
815277  3.90
815390  4.51
815425  3.20
815566  3.55
815701  5.44
815755  4.44
815761  1.44
815795  3.43
816091  3.46
816160  3.85
816226  5.05
816345  3.21
816398  3.35
816461  1.65
816562  4.93
816565  2.15
816612  1.77
816653  2.37
816716  5.35
816964  6.33
817184  2.05
817206  3.55
817360  3.32
817426  3.34
817491  2.09
817498  2.93
817611  5.55
817755  2.35
817850  6.94
817897  2.34
818007  3.17
818010  4.48
818032  3.97
818123  4.69
818267  3.75
818424  2.49
818578  3.24
818729  2.64
818735  2.65
818773  2.97
818924  1.86
818955  6.05
819065  2.57
819153  2.55
819279  4.73
819345  3.50
819426  4.16
819605  4.48
819621  5.38
819744  7.17
819791  4.53
819806  1.45
819847  5.13
819904  3.70
820045  4.99
820108  6.73
820240  6.25
820359  4.35
820362  3.60
820513  6.29
820519  2.98
820551  2.82
820670  4.24
820683  3.86
820730  8.97
820793  3.36
820849  3.17
820915  6.37
821239  4.85
821355  2.88
821424  4.81
821433  3.05
821509  4.41
821908  2.65
821911  5.81
821939  3.99
822015  4.74
822121  3.65
822165  3.30
822212  3.66
822256  3.50
822407  4.88
822423  1.59
822464  2.89
822561  5.00
822819  2.48
822844  6.73
822847  5.14
822925  6.12
822985  4.95
823035  3.97
823061  2.39
823208  1.99
823236  2.29
823243  4.29
823579  3.12
823686  1.99
823726  7.61
823921  5.53
824088  3.09
824125  5.06
824194  4.01
824521  3.82
824527  3.82
824659  2.21
824810  2.83
824895  3.25
824983  3.64
824992  4.44
825020  4.95
825124  3.29
825193  5.08
825209  4.09
825228  2.50
825419  2.68
825573  4.70
825627  5.87
825646  3.29
825658  2.95
826233  3.58
826308  3.88
826346  4.05
826503  2.80
826531  2.28
826588  3.42
826607  5.13
826714  3.87
826729  2.24
826754  5.73
826924  2.61
827018  3.10
827090  2.91
827203  2.74
827455  7.31
827518  3.61
827518  3.90
827599  2.17
827618  3.29
827693  4.65
827719  3.23
828400  2.03
828579  7.43
828859  4.04
828865  6.25
829072  2.71
829220  3.61
829292  3.73
829368  3.31
829873  3.29
829952  4.48
830059  5.34
830147  6.34
830282  3.37
830304  3.10
830662  2.53
830703  2.22
830828  2.66
830907  2.85
831152  2.74
831277  5.64
831353  2.46
831416  2.23
831692  2.66
831755  1.85
831789  3.03
831796  3.89
831984  3.66
832107  1.75
832113  2.67
832125  4.50
832308  2.40
832443  3.73
832647  4.23
832722  5.40
832816  3.12
832845  1.70
832873  3.93
832964  4.21
833021  4.33
833649  1.57
833740  3.97
833778  3.35
833950  3.20
834085  2.62
834101  3.86
834264  4.72
834682  4.29
834959  4.44
835028  5.28
835065  4.74
835087  4.83
835144  4.19
835179  3.25
835197  3.61
835204  3.57
835317  4.98
835392  4.05
835515  3.82
835549  3.03
835675  6.55
835713  2.40
835716  3.48
835738  3.71
835810  4.67
835951  3.38
836209  2.18
836316  3.35
836407  2.83
836479  4.66
836539  4.95
836564  3.36
836576  2.56
836620  2.07
836658  2.97
836664  3.89
836787  1.99
836824  4.89
836868  2.64
836894  2.86
836903  3.54
837060  3.20
